  2459744.9194280       0.999033       0.004886 0 -1 -1 
  2459744.9208170       1.004321       0.004885 0 -1 -1 
  2459744.9222060       1.001875       0.004883 0 -1 -1 
  2459744.9235950       1.003696       0.004885 0 -1 -1 
  2459744.9249830       1.004457       0.004889 0 -1 -1 
  2459744.9263720       0.993041       0.004877 0 -1 -1 
  2459744.9277610       1.001422       0.004886 0 -1 -1 
  2459744.9291500       0.999897       0.004883 0 -1 -1 
  2459744.9305390       1.003228       0.004887 0 -1 -1 
  2459744.9319280       1.001692       0.004886 0 -1 -1 
  2459744.9333170       1.004250       0.004887 0 -1 -1 
  2459744.9347060       1.004582       0.004885 0 -1 -1 
  2459744.9360950       0.992681       0.004873 0 -1 -1 
  2459744.9374830       1.001199       0.004881 0 -1 -1 
  2459744.9388720       1.001193       0.004880 0 -1 -1 
  2459744.9402610       1.006836       0.004886 0 -1 -1 
  2459744.9416500       1.002906       0.004884 0 -1 -1 
  2459744.9430390       0.995334       0.004876 0 -1 -1 
  2459744.9444280       1.001393       0.004885 0 -1 -1 
  2459744.9458170       0.994208       0.004874 0 -1 -1 
  2459744.9472060       0.996764       0.004878 0 -1 -1 
  2459744.9485940       1.000308       0.004878 0 -1 -1 
  2459744.9499830       0.999120       0.004878 0 -1 -1 
  2459744.9513720       0.995631       0.004875 0 -1 -1 
  2459744.9527610       0.999855       0.004879 0 -1 -1 
  2459744.9541500       0.995650       0.004875 0 -1 -1 
  2459744.9555390       0.990090       0.004871 0 -1 -1 
  2459744.9569280       1.005861       0.004885 0 -1 -1 
  2459744.9583170       1.009033       0.004889 0 -1 -1 
  2459744.9597060       0.995493       0.004874 0 -1 -1 
  2459744.9610940       0.997238       0.004876 0 -1 -1 
  2459744.9624830       0.994308       0.004877 0 -1 -1 
  2459744.9638720       0.998664       0.004885 0 -1 -1 
  2459744.9652610       0.998213       0.004876 0 -1 -1 
  2459744.9666500       0.995919       0.004875 0 -1 -1 
  2459744.9680390       1.003952       0.004879 0 -1 -1 
  2459744.9694280       1.006323       0.004882 0 -1 -1 
  2459744.9708170       0.999384       0.004879 0 -1 -1 
  2459744.9722060       1.013540       0.004887 0 -1 -1 
  2459744.9735940       0.987718       0.004871 0 -1 -1 
  2459744.9749830       1.003716       0.004881 0 -1 -1 
  2459744.9763720       1.000318       0.004880 0 -1 -1 
  2459744.9777610       1.012838       0.004888 0 -1 -1 
  2459744.9791500       0.996271       0.004875 0 -1 -1 
  2459744.9805390       1.000800       0.004878 0 -1 -1 
  2459744.9819280       1.004569       0.004885 0 -1 -1 
  2459744.9833170       1.007899       0.004881 0 -1 -1 
  2459744.9847060       0.997327       0.004874 0 -1 -1 
  2459744.9860940       0.998079       0.004876 0 -1 -1 
  2459744.9874830       0.995645       0.004881 0 -1 -1 
  2459744.9888720       1.004233       0.004880 0 -1 -1 
  2459744.9902610       1.001959       0.004878 0 -1 -1 
  2459744.9916500       0.999465       0.004874 0 -1 -1 
  2459744.9930390       1.012753       0.004891 0 -1 -1 
